apt_code,apt_name,total_households,completion_date,district,total_buildings,land_address,road_address,latitude,longitude,construction_company,heating_type,max_floor,min_floor,parking_per_household,area_list
20b6b687,대운2차,17세대,2003-12-01,서울시 양천구 신월동,1,서울시 양천구 신월동 57-5,서울시 양천구 남부순환로33길 17,37.538246,126.82917,대운종합건설(주),"개별난방, 도시가스",6,6,1.05,"59,71,74,79,89,91A,93B,94"
d956af5f,펠리체(도시형),17세대,2012-12-01,서울시 은평구 녹번동,2,서울시 은평구 녹번동 83-11,서울시 은평구 녹번로 6-24,37.602747,126.927915,휴먼서흥종합건설(주),"개별난방, 도시가스",8,7,1.0,"47,52A,53B,56"
d7381c5c,예승,17세대,2002-10-01,서울시 은평구 역촌동,1,서울시 은평구 역촌동 50-45,서울시 은평구 갈현로12길 7,37.6064,126.911531,예승건설(주),"개별난방, 도시가스",9,9,1.05,"30,46,61,77,90,96,97"
124d8c26,한강그린,17세대,2012-08-01,서울시 마포구 합정동,1,서울시 마포구 합정동 450-11,서울시 마포구 동교로 16-2,37.551644,126.90423,엔트윈산업개발(주),"개별난방, 도시가스",7,7,1.0,"69B,69A,70D,70C,85,88"
2e518bb1,삼성대우멤버스카운티2차,17세대,2004-11-01,서울시 강남구 삼성동,1,서울시 강남구 삼성동 33-20,서울시 강남구 봉은사로57길 37,37.513134,127.044297,(주)대우건설,"개별난방, 도시가스",6,5,1.93,"140A,143B,161A,161B,161C,195"
2f85deb1,예건타워빌,17세대,2005-01-01,서울시 강동구 길동,1,서울시 강동구 길동 385-1,서울시 강동구 양재대로113길 53,37.538544,127.136827,(주)예건디엔씨,"개별난방, 도시가스",9,6,1.05,"43,45,50,56,71,77,81A,82B,85A,85B,88A,89B,97,102"
3d0867dd,인성,17세대,2004-02-01,서울시 강북구 미아동,1,서울시 강북구 미아동 224-40,서울시 강북구 솔매로43길 3,37.625995,127.024084,(주)원섭종합건설,"개별난방, 도시가스",7,7,1.0,"47,53,64,69,75,85A,86B,91,94A,96B,98A,98B"
25a4cdfc,베로니스2차,17세대,2004-10-01,서울시 서초구 방배동,1,서울시 서초구 방배동 803-9,서울시 서초구 서초대로33길 116,37.493456,126.994392,예강총합건설(주),"개별난방, 도시가스",6,5,2.52,"178,184,205,206,223,234"
87b40374,무악,17세대,1981-12-01,서울시 종로구 무악동,1,서울시 종로구 무악동 63-4,서울시 종로구 통일로 272,37.576183,126.956344,,"개별난방, 도시가스",4,4,0.0,80
92e41174,삼성대우멤버스카운티5차,17세대,2005-11-01,서울시 강남구 삼성동,1,서울시 강남구 삼성동 33-22,서울시 강남구 봉은사로55길 36,37.512844,127.044042,(주)대우건설,"개별난방, 도시가스",6,5,1.63,"136A,136B,142A,143B"
ff3cbf52,삼성그린(180-26),17세대,2001-01-01,서울시 동작구 사당동,1,서울시 동작구 사당동 180-26,서울시 동작구 사당로23아길 24,37.491396,126.969539,,"중앙난방, 도시가스",5,4,0.88,"70,75A,76B,77C,78A,80B,91A,95B"
1397832c,삼성월드,17세대,2003-03-01,서울시 동작구 사당동,1,서울시 동작구 사당동 1016-42,서울시 동작구 동작대로11길 64,37.481411,126.977902,엘림종합건설주식회사,"개별난방, 도시가스",5,4,0.93,"74,75A,76B,106,110"
51064922,관악캐스빌,17세대,2002-07-01,서울시 관악구 봉천동,1,서울시 관악구 봉천동 1690-162,서울시 관악구 남부순환로249길 5-14,37.476385,126.966778,(주)산수종건,"지역난방, 도시가스",6,5,1.0,"57,59,70,73,77A,79B,89,90,96,100,104"
f227cff7,서초태동스위트,17세대,2001-08-01,서울시 서초구 서초동,1,서울시 서초구 서초동 1668-1,서울시 서초구 서초중앙로22길 78,37.49387,127.018159,(주)태동종합건설,"개별난방, 도시가스",7,6,1.29,"46,94A,96B,101,114A,116B,118,129,130"
f93bfbe7,청기와,17세대,2003-08-01,서울시 성북구 삼선동5가,1,서울시 성북구 삼선동5가 63-3,서울시 성북구 삼선교로22길 20,37.588692,127.014498,동찬건설,"개별난방, 도시가스",6,6,0.93,"39,58,63,74A,74B,82,85A,85B,87,98,101"
3075cbb8,비젼21(2차),17세대,2001-06-01,서울시 서초구 방배동,1,서울시 서초구 방배동 849-1,서울시 서초구 방배로28길 40,37.490805,126.994386,에셀종합건설(주),"개별난방, 도시가스",5,4,2.35,"161,170,175A,175B,177B,177A,178C"
d53b3529,풍림지오빌,17세대,2002-11-01,서울시 강남구 역삼동,1,서울시 강남구 역삼동 635-5,서울시 강남구 테헤란로5길 36,37.500917,127.029016,(주)영진산업개발,"개별난방, 도시가스",7,7,1.05,"56,66,82,82,256"
1a17b03e,에이케이레지던스(도시형),17세대 (장기전세 17세대 포함),2013-03-01,서울시 동작구 사당동,1,서울시 동작구 사당동 321-22,서울시 동작구 동작대로15가길 2,37.482528,126.976234,신복종합건설(주),"개별난방, 도시가스",5,4,0.46,"18,21A,22B,26A,27B,28,101"
a119714b,천마그랑밸리,17세대,2004-07-01,서울시 송파구 마천동,1,서울시 송파구 마천동 68-5,서울시 송파구 성내천로29길 28,37.50202,127.153637,원섭종합건설(주),"개별난방, 도시가스",7,7,1.22,"67,75A,77B,90,102,115,141"
0ea6db5b,여의,17세대,2001-03-01,서울시 영등포구 신길동,1,서울시 영등포구 신길동 1-8,서울시 영등포구 여의대방로61길 18,37.51467,126.924499,아도개발,"개별난방, 도시가스",5,4,0.81,"55,60,66,68,71A,72B,74A,74B,79,101"
14716fc6,삼성아펠바움,17세대,2008-02-01,서울시 강남구 삼성동,1,서울시 강남구 삼성동 99-3,서울시 강남구 영동대로114길 72,37.518039,127.065072,에스케이건설,"개별난방, 도시가스",19,19,2.75,"282,313"
a818918c,상지리츠빌3차,17세대,2004-03-01,서울시 서초구 방배동,1,서울시 서초구 방배동 843-15,서울시 서초구 서초대로33길 84-8,37.492057,126.995262,상지건영(주),"개별난방, 도시가스",6,5,2.22,"176,179,188,265"
7872194c,연합파크빌,17세대,2003-07-01,서울시 중랑구 중화동,1,서울시 중랑구 중화동 331-64,서울시 중랑구 봉화산로1길 16,37.602392,127.075396,예비종합건설(주),"개별난방, 도시가스",7,4,1.0,"86,90,90C,90D,90A,90B"
f5d2e10d,아이안,17세대,2008-09-01,서울시 은평구 대조동,1,서울시 은평구 대조동 59-20,서울시 은평구 진흥로11길 8-1,37.607922,126.922841,(주)양천씨앤씨,"개별난방, 도시가스",7,6,1.05,"82A,83B,85,87A,90B,91A,92B,92C"
75d8a270,뉴월드(105동),17세대,2005-08-01,서울시 은평구 응암동,1,서울시 은평구 응암동 402-42,서울시 은평구 응암로20길 20,37.592491,126.920152,(주)뉴월드종합건설,"개별난방, 도시가스",7,6,0.88,"52A,53B,74,91B,91A"
ec830039,공감대(390-1),17세대,2005-10-01,서울시 중랑구 면목동,1,서울시 중랑구 면목동 390-1,서울시 중랑구 답십리로81길 62,37.574018,127.084219,광덕토건(주),"개별난방, 도시가스",7,6,1.16,"67,79,98A,99B,162"
98a2f821,동북아스위트힐(118),17세대,2008-01-01,서울시 광진구 광장동,1,서울시 광진구 광장동 118,서울시 광진구 아차산로78길 43,37.551045,127.109454,(주)동북아이앤지,"개별난방, 도시가스",5,5,1.11,99
b63023d8,글로벌파크,17세대,2007-08-01,서울시 중랑구 면목동,1,서울시 중랑구 면목동 564-1,서울시 중랑구 면목로55길 69,37.584355,127.084363,테크원종합건설(주),"개별난방, 도시가스",7,7,1.46,"119,121A,123B"
88b78add,두영,17세대,2004-06-01,서울시 강남구 논현동,1,서울시 강남구 논현동 216-1,서울시 강남구 논현로124길 8,37.512171,127.032376,두영건설(주),"개별난방, 도시가스",6,6,1.16,"94A,95B,97A,97B"
77bda82d,수정빌라트,17세대,2000-11-01,서울시 동작구 상도1동,1,서울시 동작구 상도1동 313-1,서울시 동작구 상도로47길 36,37.500762,126.952483,,"개별난방, 도시가스",5,3,1.0,"53,57,73,79,96A,97B,98"
9b2591b1,상아빌라트,17세대,1998-07-01,서울시 강남구 삼성동,1,서울시 강남구 삼성동 47-20,서울시 강남구 봉은사로71길 13,37.513004,127.049729,,"개별난방, 도시가스",9,8,1.69,"189,190,238,253A,254B,265,271,273,290"
8df48b61,청원,17세대,2002-05-01,서울시 양천구 신정동,1,서울시 양천구 신정동 911-8,서울시 양천구 은행정로 75,37.526623,126.858687,정이엔씨,"개별난방, 도시가스",6,6,0.76,"56,67,74,77,83"
d5ea7dde,로체샤르캐슬,17세대,2009-03-01,서울시 강남구 논현동,1,서울시 강남구 논현동 114-23,서울시 강남구 언주로136길 16,37.517254,127.036916,(주)가남종합건설,"개별난방, 도시가스",7,6,1.63,"99,124A,125B"
be0f1294,한주에코,17세대,2003-03-01,서울시 동작구 상도1동,1,서울시 동작구 상도1동 311-1,서울시 동작구 상도로47나길 11,37.50059,126.952759,예림엔지니어링 주식회사,"개별난방, 도시가스",7,6,1.05,"64,70,74,84A,87B,88,96,99A,100B,101"
33d53671,신동아듀크빌,17세대,2000-11-01,서울시 강남구 삼성동,1,서울시 강남구 삼성동 99-11,서울시 강남구 봉은사로113길 33,37.517437,127.06525,신동아건설(주),"개별난방, 도시가스",17,17,3.81,"264,266,299A,300B"
0f2cdeab,제이타워3(도시형),17세대,2012-11-01,서울시 은평구 대조동,1,서울시 은평구 대조동 4-14,서울시 은평구 통일로 745-10,37.611429,126.927913,정익개발(주),"개별난방, 도시가스",12,11,0.17,"19A,19B,21C"
a315a600,우창굿모닝,17세대,2004-05-01,서울시 구로구 오류동,1,서울시 구로구 오류동 292-10,서울시 구로구 오리로13길 105,37.486776,126.829884,가본건설(주),"개별난방, 도시가스",5,5,1.22,"93,104,113"
eac868eb,스위트케슬레지던스,17세대,2004-12-01,서울시 강남구 논현동,1,서울시 강남구 논현동 55,서울시 강남구 학동로7길 6,37.512534,127.023888,유엘아이엠건설주식회사,"개별난방, 도시가스",6,1,2.22,"122,165,189,192,200,210,234A,235B,241"
335bafce,세영,17세대,2008-07-01,서울시 강북구 수유동,1,서울시 강북구 수유동 403-17,서울시 강북구 삼양로 366,37.636096,127.017579,토이종합건설(주),"개별난방, 도시가스",6,6,0.93,"52,57,63,89A,89B,91A,91B"
2d51f767,대우멤버스카운티Ⅱ,17세대,2003-06-01,서울시 강남구 청담동,1,서울시 강남구 청담동 59-2,서울시 강남구 도산대로100길 22-15,37.522607,127.051462,(주)대우,"개별난방, 도시가스",6,5,1.87,"152,155,173"
8462748d,한가람,17세대,2003-11-01,서울시 구로구 오류동,1,서울시 구로구 오류동 63-4,서울시 구로구 경인로22길 62,37.496307,126.84707,이앤시종합건설(주),"개별난방, 도시가스",10,10,0.93,"77,78"
bc6dc556,황지,17세대,2003-07-01,서울시 도봉구 창동,1,서울시 도봉구 창동 661-89,서울시 도봉구 도봉로110나길 97,37.650191,127.036486,서해종합건설(주),"개별난방, 도시가스",8,7,1.05,"69,71A,73B,102"
5f102d8d,동도아카데미하우스2차,17세대,2000-02-01,서울시 서대문구 연희동,1,서울시 서대문구 연희동 74-14,서울시 서대문구 연희로26가길 33,37.574457,126.936738,(주)동도건설,"개별난방, 도시가스",9,9,2.52,"157,175,185,193,196,228A,229B"
f20ad661,정림,17세대,2001-06-01,서울시 서초구 방배동,1,서울시 서초구 방배동 434-3,서울시 서초구 청두곶14길 5,37.481704,126.98578,,"개별난방, 도시가스",6,5,1.4,"118A,119B,120A,120C,121B,124,144"
2789248d,면목용마(354-12),17세대,2006-10-01,서울시 중랑구 면목동,1,서울시 중랑구 면목동 354-12,서울시 중랑구 면목로30가길 31,37.577117,127.086331,주식회사토림,"개별난방, 도시가스",6,4,1.05,"77,83,91A,92B,101,105A,105B"
7fd97399,계명,17세대,2002-11-01,서울시 영등포구 당산동,1,서울시 영등포구 당산동 121-19,서울시 영등포구 국회대로55길 31,37.52792,126.907225,,"개별난방, 도시가스",7,4,0.0,"66,68A,69B,69C,70D,96"
b1ffc6cc,화성(401-1),17세대,1999-10-01,서울시 동대문구 장안동,1,서울시 동대문구 장안동 401-1,서울시 동대문구 천호대로77길 96,37.565848,127.063818,(주)범송기업,"개별난방, 도시가스",6,6,0.93,"53A,54B,57,76A,76B,77C,81,91,94,101"
e961f993,브리앙뜨,17세대,2002-05-01,서울시 서초구 반포동,1,서울시 서초구 반포동 107-52,서울시 서초구 사평대로16길 33,37.497402,126.99562,(주)중천산업개발,"개별난방, 도시가스",6,6,1.87,"139,148,163,218"
f6a7127d,상지리츠빌10차,17세대,2007-09-01,서울시 강남구 청담동,1,서울시 강남구 청담동 122-1,서울시 강남구 도산대로85길 24,37.526051,127.049394,상지건설(주),"개별난방, 도시가스",6,6,2.35,"174A,175B,179,189,202,203"
04436347,한강리치팰리스,17세대,2010-08-01,서울시 강동구 암사동,1,서울시 강동구 암사동 516-2,서울시 강동구 선사로 138,37.550631,127.123844,해성종합건설(주),"개별난방, 도시가스",7,6,1.22,"93,97,101,145A,146B"
0625a412,구의청정,17세대,2004-01-01,서울시 광진구 구의동,1,서울시 광진구 구의동 226-12,서울시 광진구 광나루로40길 31,37.543351,127.089449,청정종합건영(주),"개별난방, 도시가스",7,6,1.11,"75,82A,83B,97A,97B,98D,98C,98E"
87b95a5f,상아,17세대,2002-02-01,서울시 은평구 응암동,1,서울시 은평구 응암동 113-27,서울시 은평구 불광천길 526,37.597279,126.91628,,"개별난방, 도시가스",10,10,0.88,82
daf29287,상지카일룸,17세대,2003-12-01,서울시 강남구 청담동,1,서울시 강남구 청담동 128,서울시 강남구 도산대로101길 38,37.526856,127.054214,상지건영주식회사,"개별난방, 도시가스",13,13,3.29,"272A,272B,273C,305"
42b6488c,새진(107동),17세대,2005-01-01,서울시 관악구 봉천동,1,서울시 관악구 봉천동 180-380,서울시 관악구 인헌16길 35,37.469538,126.965934,새진종합건설(주),"개별난방, 도시가스",7,6,1.29,"100,102A,102B,125"
6e1e0981,퍼시픽56차,17세대,2004-05-01,서울시 서초구 방배동,1,서울시 서초구 방배동 929-4,서울시 서초구 효령로23길 82,37.483932,126.992352,(주)에스앤엘건설,"개별난방, 도시가스",6,5,1.16,"68A,69B,87,95A,96B,99,109,122"
d3dbeb09,프레스턴(1-119),17세대,2005-01-01,서울시 서초구 방배동,1,서울시 서초구 방배동 1-119,서울시 서초구 동광로27길 60,37.495722,126.993892,희훈종합건설(주),"개별난방, 도시가스",6,5,3.16,"226,236,245,264,277"
c387521f,벨로스,17세대,2006-07-01,서울시 마포구 성산동,1,서울시 마포구 성산동 254-7,서울시 마포구 월드컵로26길 23,37.55932,126.909109,변산종합건설주식회사,"개별난방, 도시가스",7,6,1.0,"31,48,54,75A,76B,97,99A,100B"
956227d7,프레스턴(1-62),17세대,2005-01-01,서울시 서초구 방배동,1,서울시 서초구 방배동 1-62,서울시 서초구 동광로27길 38,37.495595,126.994489,희훈종합건설(주),"개별난방, 도시가스",6,5,3.16,"188A,237,243B,244,266,277"
90a943e9,아이쉐르빌,17세대,2004-09-01,서울시 중랑구 면목동,1,서울시 중랑구 면목동 126-48,서울시 중랑구 면목로73가길 28,37.590147,127.0865,씨씨앤종합건설(주),"개별난방, 도시가스",5,5,0.93,"79A,80B"
47149cea,리버하이츠,17세대,2000-11-01,서울시 양천구 목동,1,서울시 양천구 목동 131-45,서울시 양천구 목동중앙로13다길 28,37.543989,126.881495,,"개별난방, 도시가스",6,5,1.11,"94A,95B,96C,105"
867e0e50,새울센스빌,17세대,2003-12-01,서울시 노원구 공릉동,1,서울시 노원구 공릉동 589-3,서울시 노원구 동일로176길 47-14,37.620973,127.077617,인수종합건설(주),"개별난방, 도시가스",6,6,1.05,"78A,79B,80C,80D,81,92A,93B,118,124"
6264fc26,서경하누리,17세대,2005-05-01,서울시 노원구 공릉동,1,서울시 노원구 공릉동 493-20,서울시 노원구 동일로183길 12-9,37.62352,127.072658,서경종합건설,"개별난방, 도시가스",7,6,1.0,"70,79"
46070c97,신사씨티빌,17세대,2002-01-01,서울시 강남구 신사동,1,서울시 강남구 신사동 523-4,서울시 강남구 강남대로162길 27-26,37.521059,127.020692,백두건설(주),"개별난방, 도시가스",6,4,0.93,"51,56,62,68C,68A,68B,70D,71,106A,106B,164"
28e6aa8b,종인아네스트(7-92),17세대,2011-01-01,서울시 동작구 상도동,1,서울시 동작구 상도동 7-92,서울시 동작구 매봉로4가길 33,37.507043,126.953913,(주)종인이앤씨,"개별난방, 도시가스",7,7,1.0,"58,65A,66B,66C,68,71,74A,75B,83,96"
b44bcd3f,일신반포빌라트,17세대,1995-08-01,서울시 서초구 반포동,1,서울시 서초구 반포동 48-7,서울시 서초구 고무래로10길 34,37.499766,127.009748,(주)일신건설,"개별난방, 도시가스",9,8,1.93,"188,212,215,216A,219,219B,238A,239B"
40c5f937,로얄빌리지,17세대,2004-07-01,서울시 성동구 송정동,1,서울시 성동구 송정동 72-25,서울시 성동구 동일로43길 21-1,37.555261,127.069689,(주)에이탑산업개발,"개별난방, 도시가스",7,4,0.81,"49,52,55,72,75A,77,77B"
e095a224,우정,17세대,2003-02-01,서울시 중랑구 면목동,1,서울시 중랑구 면목동 138-15,서울시 중랑구 봉우재로26길 36,37.590775,127.085043,(주)다름,"개별난방, 도시가스",7,6,0.81,"41,48,57,63,69,72B,72A,86"
7542e5ed,청담대우로얄카운티Ⅰ,17세대,1999-10-01,서울시 강남구 청담동,1,서울시 강남구 청담동 117-3,서울시 강남구 도산대로83길 27,37.526445,127.048145,(주)대우,"개별난방, 도시가스",9,8,3.41,"236A,237B,260,265B,265A"
21420ee6,테마하우스,17세대,2001-10-01,서울시 서초구 반포동,1,서울시 서초구 반포동 95-1,서울시 서초구 서래로7길 7,37.498548,126.997946,오대종합건설,"개별난방, 도시가스",9,8,1.52,"89,102,104,109,130,158,187"
ed555841,팔라디오,17세대,2003-05-01,서울시 서초구 반포동,1,서울시 서초구 반포동 551,서울시 서초구 사평대로28길 55,37.498283,127.000675,화인스페이스건설(주),"개별난방, 도시가스",6,5,1.0,"78,84A,86B,87,87C,87D,93"
6d220cd7,J타워(도시형),17세대,2019-04-01,서울시 서초구 서초동,1,서울시 서초구 서초동 1327-19,서울시 서초구 강남대로55길 9-13,37.494979,127.027835,(주)흥해종합건설,"개별난방, 도시가스",12,10,0.69,"34,44,53,63"
f51b23ff,예지보금자리74차,17세대,2014-03-01,서울시 양천구 신월동,1,서울시 양천구 신월동 480-4,서울시 양천구 오목로15길 20-1,37.52485,126.845922,예지종합건설(주),"개별난방, 도시가스",7,6,0.81,"42A,43B,51A,54B,59A,60B,63A,63B,67"
80be8911,진흥아마란스,17세대,2005-03-01,서울시 강남구 신사동,1,서울시 강남구 신사동 626-1,서울시 강남구 언주로157길 23,37.523702,127.031052,진흥기업,"개별난방, 도시가스",6,5,2.29,"106,154,185,192,197,226"
c22bb95e,신주,17세대,2004-12-01,서울시 동대문구 청량리동,1,서울시 동대문구 청량리동 205-755,서울시 동대문구 회기로8길 37,37.590876,127.041075,신주종합건설(주),"개별난방, 도시가스",6,5,1.0,"35,40,47,76,79,83,90,98B,98A"
ed8f344f,아트리버빌5차(도시형),17세대,2018-04-01,서울시 강서구 가양동,1,서울시 강서구 가양동 237-1,서울시 강서구 양천로47나길 48-10,37.572183,126.840142,두영종합건설 주식회사,"개별난방, 도시가스",8,8,0.64,"26,31A,33B,35A,35B"
fac2f7fa,레드빌(도시형),17세대,2014-02-01,서울시 동작구 신대방동,1,서울시 동작구 신대방동 342-65,서울시 동작구 국사봉2길 36,37.497143,126.928324,(주)서우림종합건설,"개별난방, 도시가스",6,5,0.34,"15B,15A,20,24,27,32"
5427358b,오투힐,17세대,2003-11-01,서울시 양천구 신월동,1,서울시 양천구 신월동 541-1,서울시 양천구 신월로9길 20,37.519075,126.839617,부안종합건설(주),"개별난방, 도시가스",7,6,0.0,"61,65A,66B,70,73A,74B,97"
446cab2e,씨밀레,17세대,2004-06-01,서울시 서대문구 창천동,1,서울시 서대문구 창천동 468,서울시 서대문구 연희로2안길 7-18,37.559897,126.927566,씨씨앤종합건설(주),"개별난방, 도시가스",7,6,1.16,"38,66,77,81,90A,93B,93C,96"
8a141a56,다우월드,17세대,2003-04-01,서울시 서초구 서초동,1,서울시 서초구 서초동 1357-44,서울시 서초구 강남대로45길 11,37.488014,127.031298,희경건설(주),"개별난방, 도시가스",7,6,1.11,"92A,93B,93C,109,116"
81cb3953,한솔빌라트,17세대,1995-12-01,서울시 송파구 방이동,1,서울시 송파구 방이동 177-4,서울시 송파구 위례성대로 50,37.515183,127.117686,한솔,"개별난방, 도시가스",18,18,1.93,"162,245"
455188b9,청우시티,17세대,2004-03-01,서울시 노원구 공릉동,1,서울시 노원구 공릉동 569-20,서울시 노원구 동일로173가길 90,37.622385,127.072693,원섭종합건설(주),"개별난방, 도시가스",7,6,1.05,"46,73,94A,94,95B,98"
53870c4c,동승,17세대,1993-05-01,서울시 송파구 삼전동,1,서울시 송파구 삼전동 164-5,서울시 송파구 백제고분로32길 18,37.501007,127.094837,삼산종합건설(주),"개별난방, 도시가스",6,5,0.4,"56,64,71,115,136"
f73a2604,다솔,17세대,2002-12-01,서울시 서초구 방배동,1,서울시 서초구 방배동 449-2,서울시 서초구 방배천로4길 36,37.477505,126.984285,(주)광문종합건설,"개별난방, 도시가스",7,6,1.16,"74A,77B,85,90,102,105A,105B,109,112A,113B"
c13320b6,대운,17세대,2001-03-01,서울시 은평구 신사동,1,서울시 은평구 신사동 1-136,서울시 은평구 갈현로2길 7,37.600512,126.91121,대운주택(주),"개별난방, 도시가스",6,5,0.69,"62A,64B,68,83,84,90,92,96"
771ec003,드림,17세대,2006-12-01,서울시 성동구 하왕십리동,1,서울시 성동구 하왕십리동 890-115,서울시 성동구 왕십리로31길 9-50,37.563443,127.028306,쥑회사태흥산업,"개별난방, 도시가스",7,5,1.0,"76,77,81,85,88A,89B,90C,98"
3d8bac44,뉴캐슬하우스,17세대,2003-05-01,서울시 용산구 한남동,1,서울시 용산구 한남동 684-82,서울시 용산구 대사관로7길 8,37.534463,127.000894,(주)경암토건,"개별난방, 도시가스",6,2,1.0,"64,72,77,78A,78B,90,94A,94B,94C,95E,95D,95F,95G"
af9660e6,청담파라곤Ⅱ 2단지,17세대,2010-04-01,서울시 강남구 청담동,2,서울시 강남구 청담동 102-13,서울시 강남구 선릉로190길 68,37.528618,127.047076,(주)동양건설산업,"개별난방, 도시가스",6,5,2.75,"164,168,184,189,197,234,254"
8e62186a,독산상진A,17세대,2004-10-01,서울시 금천구 독산동,1,서울시 금천구 독산동 1017-8,서울시 금천구 시흥대로120길 40,37.468556,126.901036,알티엔상진종합건설(주),"개별난방, 도시가스",7,4,1.0,"70,77A,78B,87,146"
ee529cca,네르비,17세대,2003-06-01,서울시 은평구 증산동,1,서울시 은평구 증산동 161-8,서울시 은평구 증산서길 146,37.587583,126.911675,(주)미래토건,"개별난방, 도시가스",7,6,0.93,"56,63A,64B,68,74A,74B,74C,81A,81B,81C,91A,92B,103"
92295748,독산상진B,17세대,2004-10-01,서울시 금천구 독산동,1,서울시 금천구 독산동 1017-24,서울시 금천구 시흥대로120길 44,37.46855,126.901229,알티엔상진종합건설(주),"개별난방, 도시가스",7,4,1.0,"70,77A,78B,87,146"
db212372,마샹스1차,17세대,2003-09-01,서울시 서초구 서초동,1,서울시 서초구 서초동 1466-3,서울시 서초구 명달로4길 76,37.480739,127.010181,(주)계명종합건설,"개별난방, 도시가스",6,6,1.4,"104A,107B,117,118,135"
f54e649c,넥서스빌,17세대,2002-12-01,서울시 서대문구 홍은동,1,서울시 서대문구 홍은동 277-60,서울시 서대문구 모래내로17안길 30,37.58182,126.93276,(주)강남종합건설,"개별난방, 도시가스",6,5,1.93,"155,158,209,216A,219B"
22e58679,성원(105동),17세대,1998-08-01,서울시 도봉구 방학동,1,서울시 도봉구 방학동 266-3,서울시 도봉구 방학로7길 30,37.661216,127.036068,성원건설 주식회사,"개별난방, 도시가스",10,10,1.16,"120,131,133,139A,141B"
a2cb3740,뉴동부,17세대,2007-10-01,서울시 노원구 상계동,1,서울시 노원구 상계동 95-6,서울시 노원구 덕릉로106길 20-3,37.664842,127.0784,평안종합건설(주),"개별난방, 도시가스",7,6,1.11,"56,76A,77B,95,97"
c8bf3e5b,광남캐스빌1,17세대,2009-07-01,서울시 강동구 성내동,1,서울시 강동구 성내동 443-26,서울시 강동구 양재대로91가길 98,37.524102,127.132447,광남건설(주),"개별난방, 도시가스",7,7,1.0,"46,55,62A,62B,70,71B,72A,72C"
027e2df5,태원팰리스5차,17세대,2006-05-01,서울시 중구 신당동,1,서울시 중구 신당동 432-1132,서울시 중구 동호로15길 91-8,37.553123,127.007371,토담토건(주),"개별난방, 도시가스",6,3,1.4,"93,94,98,107A,107,109B,110C,121"
649f71e7,오페라하우스2차,17세대,2002-09-01,서울시 용산구 한남동,1,서울시 용산구 한남동 665-2,서울시 용산구 대사관로8길 9,37.533678,127.000837,성신근린건설(주),"개별난방, 도시가스",7,6,1.16,"98,108,113,119A,119B,122"
1d014219,월드,17세대,2002-02-01,서울시 송파구 석촌동,1,서울시 송파구 석촌동 297-28,서울시 송파구 송파대로37길 24,37.50112,127.109719,월드공영 (주),"개별난방, 도시가스",6,6,1.0,"55,69,78,82A,83B,83C,93A,93B"
1b546afe,갤러리하우스,17세대,2002-12-01,서울시 강남구 역삼동,1,서울시 강남구 역삼동 783-3,서울시 강남구 도곡로33길 16,37.494531,127.043586,(주)갤러리하우스,"개별난방, 도시가스",5,3,0.88,"64,73,79,84,89,93A,93B"
255f4050,이연팍스빌(도시형),17세대,2012-06-01,서울시 중랑구 묵동,1,서울시 중랑구 묵동 122-94,서울시 중랑구 동일로154길 49,37.609374,127.080928,(주)시성종합건설,"개별난방, 도시가스",5,4,0.52,"33A,33B,34C,38,56A,56B,65,68"
3b52af52,경일역삼,17세대,2002-06-01,서울시 강남구 역삼동,1,서울시 강남구 역삼동 775-14,서울시 강남구 논현로72길 32,37.496146,127.042024,경일종합건설(주),"개별난방, 도시가스",6,5,1.22,"94B,94A,123,163"
c93bf4cf,공간쉐르빌,17세대,2003-01-01,서울시 강남구 역삼동,1,서울시 강남구 역삼동 783-30,서울시 강남구 언주로63길 32,37.494233,127.043588,두성종합건설(주),"개별난방, 도시가스",6,6,0.88,"48A,50B,57,84,85,88A,89B,91A,93B"
8fd382cb,흥양훼미리,17세대,2002-11-01,서울시 양천구 신월동,1,서울시 양천구 신월동 87-21,서울시 양천구 월정로 214,37.537635,126.833955,삼인종합건설(주),"개별난방, 도시가스",7,6,0.93,"64,72A,73B,79,81A,83B,84C,89,95"
883a977f,자선메르시안(162-20),17세대,2004-09-01,서울시 은평구 증산동,1,서울시 은평구 증산동 162-20,서울시 은평구 증산서길 132,37.586556,126.91083,(주)자선종합건설,"개별난방, 도시가스",7,7,1.16,"92,99,119,121,186"
ba39facb,신선,17세대,2007-09-01,서울시 은평구 신사동,1,서울시 은평구 신사동 26-20,서울시 은평구 증산로21가길 11-12,37.597371,126.91297,평안종합건설(주),"개별난방, 도시가스",7,6,1.0,"51,62,66,70,76A,77B"
e6b001b3,계명(56-29),17세대,2002-07-01,서울시 강서구 화곡동,1,서울시 강서구 화곡동 56-29,서울시 강서구 초록마을로 75-3,37.541451,126.850763,(주)미래토건,"개별난방, 도시가스",7,6,0.81,"62,65A,66B,68,83,87"
1ba313de,방배(명지해드는터),17세대,2004-11-01,서울시 서초구 방배동,1,서울시 서초구 방배동 593-64,서울시 서초구 남부순환로297나길 13,37.475205,126.993927,(주)명지건설,"개별난방, 도시가스",6,6,1.69,"94,107,113,122,132,145,160"
a21fd3e6,송정,17세대,2002-05-01,서울시 송파구 송파동,1,서울시 송파구 송파동 187-5,서울시 송파구 송파대로34가길 10,37.499569,127.114397,엘림종합건설(주),"개별난방, 도시가스",6,5,1.11,"75,85,93,96,99,102B,102A"
